trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
1084476,3704,930813,VYDAJ,PREVOD NA UCET,3046,21673.7,SIPO,YZ,11861372
171892,576,930813,VYDAJ,PREVOD NA UCET,3662,16550.6,SIPO,OP,71033382
218886,744,930813,PRIJEM,PREVOD Z UCTU,5740,32781.5,DUCHOD,GH,94336568
166266,555,930813,VYDAJ,VYBER,18800,44555.6,,,
987046,3367,930813,PRIJEM,VKLAD,22608,68792.6,,,
987118,3367,930813,VYDAJ,PREVOD NA UCET,904,67888.6,SIPO,KL,62753373
56230,188,930813,PRIJEM,VKLAD,19413,60680.6,,,
69987,234,930813,PRIJEM,PREVOD Z UCTU,5810,6310,DUCHOD,MN,60454291
914526,3117,930813,PRIJEM,PREVOD Z UCTU,5355,27903.1,DUCHOD,CD,1493776
2267836,7485,930813,PRIJEM,PREVOD Z UCTU,22799,23499,,KL,17457235
700300,2396,930813,VYDAJ,VYBER,3520,17140.9,,,
618175,2110,930813,PRIJEM,PREVOD Z UCTU,3076,17025.1,,WX,47164356
659881,2253,930813,PRIJEM,PREVOD Z UCTU,6028,6328,DUCHOD,EF,64280104
660842,2256,930813,PRIJEM,PREVOD Z UCTU,4729,24271.9,DUCHOD,AB,59773492
1036271,3545,930813,PRIJEM,VKLAD,20203,60317.6,,,
1039125,3554,930813,PRIJEM,VKLAD,500,22577.8,,,
887254,3026,930813,VYDAJ,PREVOD NA UCET,8024,54317,SIPO,OP,60199838
883083,3008,930813,VYDAJ,PREVOD NA UCET,2120,30889.2,SIPO,QR,79819476
480222,1637,930813,PRIJEM,PREVOD Z UCTU,5718,19578.8,DUCHOD,UV,45134812
880671,3000,930813,PRIJEM,VKLAD,9500,17528,,,
1142766,3909,930813,PRIJEM,VKLAD,24400,56294.2,,,
309521,1054,930813,VYDAJ,VYBER,2280,30292.8,,,
442463,1505,930813,PRIJEM,VKLAD,9222,37102.5,,,
227774,774,930813,PRIJEM,VKLAD,1200,17942.7,,,
1450192,4937,930813,VYDAJ,PREVOD NA UCET,2687,65875.1,SIPO,OP,13841212
2810180,9307,930813,VYDAJ,PREVOD NA UCET,2735,23722.4, ,AB,52218389
326527,1115,930813,VYDAJ,VYBER,780,16720,,,
404598,1378,930813,PRIJEM,VKLAD,24419,68832,,,
404886,1378,930813,VYDAJ,PREVOD NA UCET,881,67951, ,AB,95008945
403010,1372,930813,VYDAJ,VYBER,3800,27312,,,
716049,2453,930813,PRIJEM,PREVOD Z UCTU,3285,16569.4,,OP,70054560
719449,2464,930813,VYDAJ,PREVOD NA UCET,5555,71699.7,SIPO,ST,28556400
719281,2464,930813,PRIJEM,VKLAD,7010,77254.7,,,
871639,2970,930813,PRIJEM,VKLAD,9658,38245.8,,,
871721,2970,930813,VYDAJ,VYBER,2160,36085.8,,,
756215,2581,930813,PRIJEM,VKLAD,19653,65494.8,,,
757961,2585,930813,PRIJEM,VKLAD,14963,51927,,,
737338,2519,930813,VYDAJ,PREVOD NA UCET,1599,20212.5,SIPO,OP,87381881
840251,2861,930813,VYDAJ,PREVOD NA UCET,2613,23992.9,SIPO,GH,70139986
622290,2123,930813,PRIJEM,PREVOD Z UCTU,3212,4112,,EF,61011791
622635,2124,930813,PRIJEM,VKLAD,21431,66777.1,,,
1579116,5369,930813,VYDAJ,VYBER,1600,34777.1,,,
1014793,3469,930813,PRIJEM,PREVOD Z UCTU,5822,18266,DUCHOD,ST,99198603
460361,1566,930813,PRIJEM,VKLAD,14680,36598.8,,,
505248,1726,930813,PRIJEM,VKLAD,13967,33187.1,,,
846014,2881,930813,PRIJEM,VKLAD,6959,31833.6,,,
411904,1402,930813,VYDAJ,PREVOD NA UCET,471,37721.4,POJISTNE,IJ,52195531
412090,1402,930813,VYDAJ,VYBER,4560,33161.4,,,
406028,1382,930813,PRIJEM,PREVOD Z UCTU,3089,3889,,IJ,57821530
410118,1397,930813,PRIJEM,VKLAD,17278,58403.8,,,
1021128,3487,930813,PRIJEM,VKLAD,15914,37839.5,,,
1122259,3834,930813,VYDAJ,PREVOD NA UCET,262,25037.5, ,YZ,52872371
2502021,8260,930813,VYBER,VYBER,5878,87939.9,,,
94652,322,930813,PRIJEM,VKLAD,16646,49521.8,,,
83738,280,930813,VYDAJ,PREVOD NA UCET,3334,29289.6,SIPO,KL,10603589
732321,2503,930814,VYDAJ,PREVOD NA UCET,6279,38355.5,SIPO,CD,10819483
1042368,3566,930814,PRIJEM,VKLAD,5355,27127.8,,,
2350088,7753,930814,VYDAJ,VYBER,59600,46609.3,,,
2349711,7753,930814,PRIJEM,VKLAD,45441,106209.3,,,
2730513,9034,930814,PRIJEM,PREVOD Z UCTU,21804,46331.1,,GH,80132472
917018,3127,930814,PRIJEM,VKLAD,42418,43518,,,
964453,3287,930814,PRIJEM,VKLAD,21936,22836,,,
963192,3283,930814,PRIJEM,VKLAD,18467,59180.8,,,
961715,3277,930814,PRIJEM,VKLAD,16654,39450.9,,,
48792,163,930814,VYDAJ,PREVOD NA UCET,612,30558.8, ,IJ,8512616
25399,83,930814,VYDAJ,VYBER,8200,33072.9,,,
29259,96,930814,VYDAJ,PREVOD NA UCET,908,84161.7,SIPO,QR,83610647
44079,148,930814,PRIJEM,PREVOD Z UCTU,3468,7436,,YZ,56731092
41211,135,930814,PRIJEM,VKLAD,4800,23634.8,,,
454774,1545,930814,PRIJEM,VKLAD,40484,66922.9,,,
1167308,4000,930814,PRIJEM,VKLAD,700,1400,,,
1166757,3999,930814,PRIJEM,VKLAD,12245,44706.7,,,
649745,2220,930814,VYDAJ,PREVOD NA UCET,2783,23613.1,SIPO,IJ,17050385
142302,477,930814,VYDAJ,PREVOD NA UCET,254,47089.1, ,GH,40855217
142230,477,930814,VYDAJ,PREVOD NA UCET,2660,44429.1,SIPO,CD,7729125
174642,588,930814,VYDAJ,PREVOD NA UCET,3141,28528,SIPO,AB,29001635
183085,623,930814,VYDAJ,PREVOD NA UCET,419,13668,SIPO,ST,73409360
342035,1161,930814,PRIJEM,PREVOD Z UCTU,5921,24354.1,DUCHOD,EF,63046806
133389,446,930814,VYDAJ,VYBER,13600,34875.4,,,
131930,443,930814,PRIJEM,PREVOD Z UCTU,3058,16066.7,,ST,29172384
137543,461,930814,VYDAJ,PREVOD NA UCET,1530,30346.4,SIPO,OP,30994916
138864,465,930814,VYDAJ,PREVOD NA UCET,11126,30005.3,SIPO,IJ,59340989
976612,3327,930814,VYDAJ,VYBER,11100,33407.4,,,
391502,1332,930814,PRIJEM,VKLAD,22335,69403.9,,,
777764,2651,930814,VYBER,VYBER,4164,91707.7,,,
349923,1189,930814,PRIJEM,PREVOD Z UCTU,3433,17765,,ST,3054506
353523,1201,930814,PRIJEM,VKLAD,15080,15680,,,
967745,3298,930814,PRIJEM,VKLAD,7226,8326,,,
1150359,3935,930814,VYDAJ,PREVOD NA UCET,1070,48398, ,MN,46342325
788162,2687,930814,PRIJEM,PREVOD Z UCTU,6336,13790,DUCHOD,AB,4163349
783442,2670,930814,VYDAJ,PREVOD NA UCET,4754,50700.1, ,CD,70427286
3344807,11111,930814,VYDAJ,VYBER,3600,61813.2,,,0
3314848,11013,930814,VYDAJ,PREVOD NA UCET,9499,45660.1, ,IJ,43103534
126353,425,930814,VYDAJ,VYBER,5280,28802.3,,,
148497,496,930814,VYDAJ,PREVOD NA UCET,3602,26687.5,SIPO,IJ,60471528
147682,494,930814,VYDAJ,PREVOD NA UCET,207,61589.3, ,ST,62039023
152410,510,930814,VYDAJ,PREVOD NA UCET,1319,94192.5, ,UV,64973693
117239,395,930814,VYDAJ,PREVOD NA UCET,4036,37427.7, ,GH,73209607
120065,403,930814,PRIJEM,PREVOD Z UCTU,5563,6163,DUCHOD,OP,62789594
119587,401,930814,VYDAJ,PREVOD NA UCET,1769,41812.1, ,EF,88922524
122250,411,930814,PRIJEM,VKLAD,18497,44447.7,,,
577282,1966,930814,PRIJEM,VKLAD,20567,61799.8,,,
745030,2543,930814,PRIJEM,PREVOD Z UCTU,6148,32841.7,DUCHOD,CD,4203528
740519,2528,930814,VYDAJ,PREVOD NA UCET,2824,19356,SIPO,UV,51561528
2930097,9703,930814,VYDAJ,VYBER,4100,30636,,,
2908696,9635,930814,PRIJEM,PREVOD Z UCTU,4470,12158.4,DUCHOD,CD,37906074
1657168,5622,930814,PRIJEM,VKLAD,7101,56520.3,,,
1657381,5622,930814,VYDAJ,PREVOD NA UCET,573,55947.3, ,EF,71167778
1127016,3850,930814,PRIJEM,VKLAD,20210,21110,,,
294111,1005,930814,VYDAJ,PREVOD NA UCET,7896,70671.1,SIPO,MN,13424891
764207,2609,930814,VYDAJ,VYBER,53600,66542.1,,,
763886,2609,930814,PRIJEM,VKLAD,47924,105551.1,,,
763877,2609,930814,PRIJEM,VKLAD,14591,120142.1,,,
1070358,3656,930814,PRIJEM,VKLAD,1500,2400,,,
725975,2484,930814,VYDAJ,PREVOD NA UCET,599,43285.1,POJISTNE,GH,75644820
727892,2489,930814,PRIJEM,PREVOD Z UCTU,5781,28677.9,DUCHOD,YZ,23886204
594094,2023,930814,VYDAJ,PREVOD NA UCET,1687,54575.5,SIPO,CD,12073362
1598777,5428,930814,PRIJEM,VKLAD,13370,29873.1,,,
858053,2925,930814,VYDAJ,PREVOD NA UCET,4297,23051.5,SIPO,QR,35286706
989734,3374,930814,PRIJEM,VKLAD,16644,103719.8,,,
1214942,4159,930814,PRIJEM,VKLAD,400,13101.4,,,
816278,2779,930814,VYDAJ,VYBER,7900,30664.4,,,
561122,1909,930814,VYDAJ,PREVOD NA UCET,928,16995.1,POJISTNE,KL,81369602
561050,1909,930814,VYDAJ,PREVOD NA UCET,1156,15839.1, ,KL,63000541
1028512,3513,930814,PRIJEM,VKLAD,19078,55458.4,,,
1088697,3720,930814,PRIJEM,PREVOD Z UCTU,5657,6457,DUCHOD,IJ,60142868
167909,562,930814,PRIJEM,VKLAD,1900,50171,,,
210948,717,930814,PRIJEM,VKLAD,20374,61995.5,,,
164593,551,930814,PRIJEM,VKLAD,1600,23927.8,,,
166989,559,930814,PRIJEM,PREVOD Z UCTU,5672,29859.4,DUCHOD,OP,74414402
2256226,7445,930814,VYDAJ,VYBER,2100,74519.1,,,0
2256142,7445,930814,PRIJEM,VKLAD,32316,76619.1,,,
55853,187,930814,PRIJEM,PREVOD Z UCTU,4197,21185,DUCHOD,IJ,69323509
108495,368,930814,PRIJEM,VKLAD,8414,23451,,,
113956,385,930814,VYDAJ,PREVOD NA UCET,2160,16222.3,SIPO,WX,28537345
914598,3117,930814,VYDAJ,PREVOD NA UCET,3570,24333.1,SIPO,OP,41120845
911515,3108,930814,PRIJEM,PREVOD Z UCTU,3063,15915,,QR,40405446
522619,1784,930814,PRIJEM,PREVOD Z UCTU,6686,26420.2,DUCHOD,ST,9070069
699228,2393,930814,PRIJEM,VKLAD,10737,37042.3,,,
876085,2985,930814,PRIJEM,PREVOD Z UCTU,4519,23068.1,DUCHOD,ST,19389057
618247,2110,930814,VYDAJ,PREVOD NA UCET,2050,14975.1,,OP,16387468
902738,3076,930814,PRIJEM,PREVOD Z UCTU,4164,21520,DUCHOD,MN,57857745
900248,3068,930814,PRIJEM,PREVOD Z UCTU,6193,25272,DUCHOD,YZ,23076516
900669,3069,930814,VYDAJ,PREVOD NA UCET,6704,61267.6,SIPO,ST,27829212
940273,3210,930814,PRIJEM,VKLAD,24439,64640.8,,,
940792,3212,930814,PRIJEM,PREVOD Z UCTU,3484,4184,,EF,81040405
943821,3220,930814,PRIJEM,VKLAD,800,800,,,
1081335,3693,930814,PRIJEM,VKLAD,15447,42822.4,,,
1693962,5740,930814,VYDAJ,VYBER,33300,55453.1,,,
227256,773,930814,PRIJEM,VKLAD,12894,30318.4,,,
226662,772,930814,PRIJEM,VKLAD,24009,58527.4,,,
1450024,4937,930814,PRIJEM,VKLAD,13593,79468.1,,,
363564,1236,930814,PRIJEM,VKLAD,1600,24925.1,,,
286296,982,930814,VYDAJ,PREVOD NA UCET,148,22257.6,POJISTNE,CD,44355207
285152,979,930814,VYDAJ,PREVOD NA UCET,5354,43157.6,SIPO,KL,75259256
757498,2584,930814,PRIJEM,PREVOD Z UCTU,4188,8586.6,DUCHOD,KL,33875447
739841,2527,930814,PRIJEM,VKLAD,15257,71622.6,,,
589937,2008,930814,VYDAJ,VYBER,12900,34161.7,,,
590986,2011,930814,VYDAJ,PREVOD NA UCET,272,13970, ,KL,32849800
593650,2022,930814,PRIJEM,PREVOD Z UCTU,4652,14690.9,DUCHOD,MN,29230445
622707,2124,930814,VYDAJ,PREVOD NA UCET,5207,61570.1,SIPO,QR,46953344
1548757,5270,930814,PRIJEM,PREVOD Z UCTU,44749,80230.3,,IJ,80269753
506916,1731,930814,VYDAJ,PREVOD NA UCET,2631,16167.6,SIPO,QR,29816907
584594,1990,930814,PRIJEM,PREVOD Z UCTU,3253,10384.1,,KL,71556716
849728,2895,930814,PRIJEM,VKLAD,18146,57591.3,,,
411832,1402,930814,VYDAJ,PREVOD NA UCET,2221,30940.4, ,IJ,79063850
1055180,3609,930814,PRIJEM,VKLAD,20987,21587,,,
1114845,3808,930814,PRIJEM,VKLAD,15792,16292,,,
206406,701,930814,PRIJEM,VKLAD,300,21840.9,,,
252169,863,930814,VYDAJ,VYBER,21000,41845.9,,,
201929,686,930814,VYDAJ,PREVOD NA UCET,2875,40175.5, ,OP,92192554
1023303,3493,930814,PRIJEM,PREVOD Z UCTU,3416,4216,,AB,46463418
3394047,11265,930814,VYDAJ,VYBER,5520,22557.4,,,
3402744,11295,930814,VYDAJ,VYBER,7200,35125.7,SIPO,,0
956703,3260,930814,VYDAJ,PREVOD NA UCET,8462,77244.2,SIPO,AB,89460461
2502342,8261,930814,PRIJEM,PREVOD Z UCTU,21959,65428.9,,IJ,978094
2521751,8321,930814,PRIJEM,VKLAD,10562,46250,,,
106242,362,930814,PRIJEM,VKLAD,9542,43188.6,,,
90404,306,930814,PRIJEM,VKLAD,5486,31795.4,,,
932747,3181,930814,PRIJEM,VKLAD,2900,21791,,,
932517,3181,930814,PRIJEM,VKLAD,1300,23091,,,
608143,2070,930814,PRIJEM,VKLAD,12138,33457.1,,,
711928,2434,930814,VYDAJ,PREVOD NA UCET,2927,24686,SIPO,CD,94916831
519193,1773,930814,PRIJEM,PREVOD Z UCTU,4316,17564,DUCHOD,CD,77385341
963849,3284,930815,VYDAJ,VYBER,3400,29920.7,,,
473154,1610,930815,VYDAJ,VYBER,19000,43903.9,,,
648412,2216,930815,VYDAJ,VYBER,19800,41473,,,
1003512,3424,930815,VYDAJ,VYBER,22200,49480.4,,,
3235787,10738,930815,VYDAJ,VYBER,18500,42795,,,
533098,1815,930815,VYDAJ,VYBER,17100,40706.8,,,
128895,432,930815,PRIJEM,VKLAD,3700,25714.2,,,
146193,489,930815,VYDAJ,VYBER,10400,37320,,,
2908768,9635,930815,VYDAJ,VYBER,3700,8458.4,SIPO,,0
3123303,10364,930815,VYDAJ,VYBER,8400,30454.8,,,
1273482,4355,930815,VYDAJ,VYBER,1900,52443,,,
2465969,8132,930815,VYDAJ,VYBER,25800,46647.7,,,
1070340,3656,930815,PRIJEM,VKLAD,3580,5980,,,
726647,2486,930815,VYDAJ,VYBER,2300,424.2,,,0
810264,2762,930815,VYDAJ,VYBER,3700,90352.1,,,0
561971,1912,930815,PRIJEM,VKLAD,1000,1000,,,
160861,539,930815,PRIJEM,VKLAD,2600,27000,,,
2256524,7445,930815,VYDAJ,VYBER,15700,47674.1,,,
2256302,7445,930815,VYBER,VYBER,11145,63374.1,,,
71288,238,930815,PRIJEM,VKLAD,500,500,,,
520889,1779,930815,PRIJEM,VKLAD,1000,1000,,,
766758,2618,930815,VYDAJ,VYBER,1600,31641.5,,,
940540,3210,930815,VYDAJ,VYBER,21300,43340.8,,,
1039426,3554,930815,PRIJEM,VKLAD,800,23377.8,,,
2196,9,930815,PRIJEM,VKLAD,800,17078.9,,,
615560,2099,930815,PRIJEM,VKLAD,44611,100641.8,,,
1143102,3909,930815,VYDAJ,VYBER,4900,51394.2,,,
1701534,5767,930815,PRIJEM,VKLAD,200,27556.2,,,
307910,1050,930815,VYBER,VYBER,3002,70921.7,,,
440762,1497,930815,PRIJEM,VKLAD,6800,16387,,,
285371,979,930815,VYDAJ,VYBER,10900,32257.6,,,
796793,2714,930815,PRIJEM,VKLAD,1300,25978.1,,,
2747541,9093,930815,VYDAJ,VYBER,6800,33974.6,,,
925067,3152,930815,PRIJEM,VKLAD,6500,18922,,,
1013596,3465,930815,PRIJEM,VKLAD,4900,15624,,,
845874,2880,930815,VYDAJ,VYBER,6500,32420.4,,,
276865,947,930815,VYDAJ,VYBER,1600,24328.8,,,
3393962,11265,930815,VYDAJ,VYBER,4300,18257.4,,,0
35867,115,930816,VYDAJ,VYBER,5500,25798.2,,,
39497,128,930816,PRIJEM,VKLAD,1800,53638.2,,,
502389,1713,930816,PRIJEM,VKLAD,700,27281.7,,,
1779380,6034,930816,VYDAJ,VYBER,21600,52061,,,
1109469,3788,930816,PRIJEM,VKLAD,1800,25563.3,,,
1195298,4093,930816,PRIJEM,VKLAD,700,23452.2,,,
1176622,4034,930816,PRIJEM,VKLAD,2100,21349.3,,,
144553,485,930816,PRIJEM,VKLAD,14875,59327.8,,,
1977748,6701,930816,VYBER,VYBER,8446,24447,,,
1234617,4225,930816,VYDAJ,VYBER,16700,44716.9,,,
1243461,4254,930816,PRIJEM,VKLAD,1900,25420.5,,,
3331818,11065,930816,VYDAJ,VYBER,8700,34984,,,
126452,425,930816,VYDAJ,VYBER,4400,24402.3,,,
147855,494,930816,VYDAJ,VYBER,12000,49589.3,,,
119797,401,930816,VYDAJ,VYBER,8900,32912.1,,,
119304,400,930816,PRIJEM,VKLAD,6200,20577,,,
955585,3258,930816,PRIJEM,VKLAD,30949,53348.1,,,
637120,2176,930816,PRIJEM,VKLAD,14339,92392.9,,,
740284,2527,930816,VYDAJ,VYBER,20500,51122.6,,,
2910467,9640,930816,VYDAJ,VYBER,2600,47370,,,0
1263701,4321,930816,VYDAJ,VYBER,8400,27601.4,,,
1613966,5481,930816,PRIJEM,VKLAD,1000,1000,,,
315567,1077,930816,PRIJEM,VKLAD,1500,37709.7,,,
1136617,3883,930816,VYDAJ,VYBER,1150,25225.4,,,
1271160,4347,930816,PRIJEM,VKLAD,900,26270.6,,,
1100768,3760,930816,PRIJEM,VKLAD,32672,94775.7,,,
990119,3374,930816,VYDAJ,VYBER,38100,65619.8,,,
559183,1902,930816,PRIJEM,VKLAD,6900,18337,,,
913191,3113,930816,PRIJEM,VKLAD,400,400,,,
581887,1979,930816,VYDAJ,VYBER,270,17131.3,,,
1036531,3545,930816,VYDAJ,VYBER,18500,41817.6,,,
880821,3001,930816,PRIJEM,VKLAD,1000,56283.1,,,
1693625,5740,930816,PRIJEM,VKLAD,30607,86060.1,,,
250609,860,930816,VYDAJ,VYBER,9800,37189.5,,,
274852,942,930816,PRIJEM,VKLAD,800,800,,,
439273,1493,930816,VYDAJ,VYBER,2320,18463,,,
1050048,3592,930816,VYDAJ,VYBER,3200,17559,,,
289328,991,930816,VYDAJ,VYBER,15900,42846.7,,,
889892,3035,930816,PRIJEM,VKLAD,800,800,,,
851599,2902,930816,VYDAJ,VYBER,4100,40730.1,,,
586956,1998,930816,VYDAJ,VYBER,13300,36990,,,
416171,1412,930816,VYDAJ,VYBER,6700,36251.9,,,
1021362,3487,930816,VYDAJ,VYBER,4200,33639.5,,,
2984719,9883,930816,VYDAJ,VYBER,5000,26504,,,
93083,317,930816,VYDAJ,VYBER,800,29169.1,,,
732401,2503,930817,VYDAJ,VYBER,2160,36195.5,,,
2349885,7753,930817,VYBER,VYBER,14934,31675.3,,,
963347,3283,930817,VYDAJ,VYBER,2600,56580.8,,,
29733,96,930817,VYDAJ,VYBER,29300,54861.7,,,
451757,1535,930817,VYDAJ,VYBER,5500,27339.7,,,
1108218,3785,930817,VYDAJ,VYBER,2040,62805.5,,,
1075935,3675,930817,VYDAJ,VYBER,30200,52241.9,,,
3235579,10738,930817,VYBER,VYBER,22816,19979,,,
137763,461,930817,VYDAJ,VYBER,3200,27146.4,,,
1977683,6701,930817,VYDAJ,VYBER,2700,21747,,,0
348148,1180,930817,VYDAJ,VYBER,13000,32580.2,,,
861571,2933,930817,VYDAJ,VYBER,28800,56269,,,
749194,2554,930817,VYDAJ,VYBER,11200,37837.7,,,
1136415,3883,930817,PRIJEM,VKLAD,500,25725.4,,,
1273282,4355,930817,PRIJEM,VKLAD,1400,53843,,,
332523,1132,930817,VYBER,VYBER,11594,73563.1,,,
260730,892,930817,VYDAJ,VYBER,1600,27723.2,,,
765731,2616,930817,PRIJEM,VKLAD,900,900,,,
809389,2758,930817,VYDAJ,VYBER,1400,28448.5,,,
810668,2762,930817,VYDAJ,VYBER,34200,56152.1,,,
2259211,7454,930817,VYDAJ,VYBER,4600,26862.9,,,
1897468,6425,930817,VYDAJ,VYBER,2200,48189.8,,,0
900896,3069,930817,VYDAJ,VYBER,19700,41567.6,,,
944256,3221,930817,PRIJEM,VKLAD,900,900,,,
887471,3026,930817,VYDAJ,VYBER,14800,39517,,,
1143101,3909,930817,VYDAJ,VYBER,4800,46594.2,,,
1693645,5740,930817,PRIJEM,VKLAD,11334,97394.1,,,
1050044,3592,930817,VYDAJ,VYBER,1200,16359,,,
1050623,3593,930817,VYDAJ,VYBER,14300,39300,,,
2810036,9307,930817,VYDAJ,VYBER,3100,20622.4,,,0
402754,1372,930817,PRIJEM,VKLAD,1000,28312,,,
719298,2464,930817,PRIJEM,VKLAD,6139,77838.7,,,
795940,2711,930817,VYDAJ,VYBER,17500,39666.8,,,
625563,2137,930817,PRIJEM,VKLAD,600,600,,,
1122331,3834,930817,VYDAJ,VYBER,1800,25237.5,,,0
1122561,3834,930817,PRIJEM,VKLAD,2000,27037.5,,,
39760,128,930818,VYDAJ,VYBER,14500,39738.2,,,
39569,128,930818,PRIJEM,VKLAD,600,54238.2,,,
1109314,3787,930818,VYDAJ,VYBER,17200,42214.4,,,
1109541,3788,930818,PRIJEM,VKLAD,1000,26563.3,,,
1167380,4000,930818,PRIJEM,VKLAD,1600,3000,,,
777953,2651,930818,VYDAJ,VYBER,32900,58807.7,,,
861373,2933,930818,VYBER,VYBER,23156,33113,,,
3302979,10973,930818,VYDAJ,VYBER,15800,36523.8,,,
3345088,11111,930818,VYDAJ,VYBER,20000,41813.2,,,
3302714,10973,930818,VYDAJ,VYBER,3300,52323.8,,,0
1146907,3923,930818,VYDAJ,VYBER,3400,61055.8,,,
222781,757,930818,PRIJEM,VKLAD,8700,17348,,,
2895853,9591,930818,PRIJEM,VKLAD,1300,32892.3,,,
359772,1222,930818,VYDAJ,VYBER,1900,28281.8,,,
1136487,3883,930818,PRIJEM,VKLAD,700,26425.4,,,
1138276,3891,930818,PRIJEM,VKLAD,600,600,,,
1273354,4355,930818,PRIJEM,VKLAD,1500,55343,,,
761659,2599,930818,VYDAJ,VYBER,1300,21200,,,
813792,2771,930818,PRIJEM,VKLAD,400,400,,,
1279348,4377,930818,PRIJEM,VKLAD,30679,75009.6,,,
167981,562,930818,PRIJEM,VKLAD,1900,52071,,,
56525,188,930818,VYDAJ,VYBER,19900,40780.6,,,
64029,212,930818,VYDAJ,VYBER,30500,58143.4,,,
766859,2618,930818,VYDAJ,VYBER,2500,29141.5,,,
3123076,10364,930818,VYDAJ,VYBER,600,29854.8,,,0
1039197,3554,930818,PRIJEM,VKLAD,900,24277.8,,,
880893,3001,930818,PRIJEM,VKLAD,1100,57383.1,,,
1081101,3691,930818,VYDAJ,VYBER,2200,24832.6,,,
274944,942,930818,PRIJEM,VKLAD,600,1400,,,
309625,1054,930818,VYDAJ,VYBER,1700,28592.8,,,
227846,774,930818,PRIJEM,VKLAD,1200,19142.7,,,
227621,773,930818,VYDAJ,VYBER,4100,26218.4,,,
2789131,9236,930818,PRIJEM,VKLAD,800,800,,,
402820,1372,930818,PRIJEM,VKLAD,1800,30112,,,
401227,1366,930818,VYDAJ,VYBER,1800,31133.4,,,
284708,978,930818,PRIJEM,VKLAD,1100,1100,,,
292451,1000,930818,VYDAJ,VYBER,3000,42265.9,,,
2780392,9203,930818,PRIJEM,VKLAD,22963,52188.3,,,
2967475,9828,930818,VYDAJ,VYBER,29600,49102.6,,,
2349718,7753,930819,PRIJEM,VKLAD,24822,56497.3,,,
1730747,5868,930819,VYDAJ,VYBER,63400,45941.9,,,
1730431,5868,930819,PRIJEM,VKLAD,47601,109341.9,,,
1108219,3785,930819,VYDAJ,VYBER,840,61965.5,,,
299436,1019,930819,VYDAJ,VYBER,9800,38567.3,,,
1002969,3424,930819,PRIJEM,VKLAD,35784,85264.4,,,
344087,1166,930819,VYDAJ,VYBER,15900,43635.8,,,
136156,456,930819,VYDAJ,VYBER,31900,57698.1,,,
137130,459,930819,PRIJEM,VKLAD,1300,25500,,,
1657545,5622,930819,VYDAJ,VYBER,9300,46647.3,,,
1159211,3969,930819,VYDAJ,VYBER,9400,31469.6,,,
326972,1116,930819,PRIJEM,VKLAD,4800,17829,,,
810147,2762,930819,PRIJEM,VKLAD,39822,95974.1,,,
1583985,5385,930819,VYDAJ,VYBER,10900,34711.4,,,
1603018,5442,930819,PRIJEM,VKLAD,6800,14680.1,,,
810477,2762,930819,VYBER,VYBER,21002,74972.1,,,
73846,244,930819,VYDAJ,VYBER,300,25931.3,,,
524058,1787,930819,VYDAJ,VYBER,12400,33421.8,,,
679578,2321,930819,PRIJEM,VKLAD,9685,33316.7,,,
1504366,5129,930819,VYDAJ,VYBER,12200,36480,SIPO,,0
527464,1801,930819,PRIJEM,VKLAD,30826,72641.8,,,
447137,1518,930819,VYDAJ,VYBER,15100,40790.3,,,
1681867,5700,930819,PRIJEM,VKLAD,4900,15015,,,
227111,772,930819,VYDAJ,VYBER,18200,40327.4,,,
1450524,4937,930819,VYDAJ,VYBER,29300,50168.1,,,
1437081,4894,930819,VYDAJ,VYBER,16700,40555.1,,,
2797883,9265,930819,VYDAJ,VYBER,3400,96050.2,,,0
623001,2124,930819,VYDAJ,VYBER,18500,43070.1,,,
2780589,9203,930819,VYDAJ,VYBER,17200,34988.3,SIPO,,0
410416,1397,930819,VYDAJ,VYBER,15200,43203.8,,,
3403044,11295,930819,VYDAJ,VYBER,5000,30125.7,,,
94945,322,930819,VYDAJ,VYBER,10700,38821.8,,,
518580,1771,930819,VYDAJ,VYBER,4000,25706.9,,,
2732972,9041,930820,PRIJEM,VKLAD,14769,15169,,,
1736687,5891,930820,VYDAJ,VYBER,6500,71321.2,,,0
1730582,5868,930820,VYBER,VYBER,15816,30125.9,,,
641395,2189,930820,VYDAJ,VYBER,21500,42444,,,
1853152,6273,930820,VYDAJ,VYBER,10300,39241,,,
1781800,6040,930820,VYDAJ,VYBER,22500,44335.9,,,
452244,1536,930820,VYDAJ,VYBER,9400,31069.4,,,
1109639,3788,930820,VYDAJ,VYBER,450,26113.3,,,
775577,2645,930820,VYDAJ,VYBER,8800,31639.3,,,
785638,2676,930820,VYDAJ,VYBER,8800,38063.3,,,
827614,2818,930820,VYDAJ,VYBER,10100,31922,,,
2895450,9591,930820,PRIJEM,VKLAD,19043,51935.3,,,
2895540,9591,930820,VYDAJ,VYBER,4100,47835.3,,,0
152648,510,930820,VYDAJ,VYBER,4800,89392.5,,,
121725,408,930820,PRIJEM,VKLAD,3400,17104,,,
313669,1071,930820,PRIJEM,VKLAD,6965,49459.6,,,
1273583,4355,930820,VYDAJ,VYBER,13900,41443,,,
2501956,8260,930820,VYDAJ,VYBER,5000,82939.9,,,0
262978,899,930820,VYDAJ,VYBER,9100,28964.2,,,
705452,2417,930820,PRIJEM,VKLAD,800,800,,,
